X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,oid
-83.044669531,42.4099747500001,3700784,2111190307,Alpena Ave & Emerald Springs Cir,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/20 05:55:00+00,00:55:00,6,0,2021,1111,11,261635106001006,Buffalo Charles,3,48212,-83.044669531424,42.4099747499809,308797
-83.1875651,42.4290151860001,3704762,2112010272,Clarita St & Mark Twain St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/02 03:00:00+00,22:00:00,3,22,2021,1206,12,261635396002004,Winship,2,48235,-83.1875650995826,42.4290151859655,309392
-83.088733748,42.3685545500001,3706097,2112050057,Pallister St & Poe St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/05 13:50:00+00,08:50:00,7,8,2021,1008,10,261635326002003,Henry Ford,5,48206,-83.0887337482985,42.3685545498555,309614
-83.123003922,42.4150690810001,3708053,2112100027,Grove St & Inverness St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/10 12:30:00+00,07:30:00,5,7,2021,1212,12,261635301003009,Martin Park,2,48221,-83.1230039220162,42.4150690805633,309925
-83.277302263,42.412049376,3710528,2112160176,Grove St & Telegraph Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/16 21:40:00+00,16:40:00,4,16,2021,0809,08,261635443002007,Riverdale,1,48219,-83.2773022627284,42.4120493763046,310341
-83.204009388,42.4285252920001,3714512,2112250138,Clarita St & Prevost St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/25 15:30:00+00,10:30:00,6,10,2021,0808,08,261635403002000,College Park,2,48235,-83.2040093882258,42.4285252918151,310800
-83.2127996419999,42.3454372740001,3715080,2112270279,Longacre St & Rutland St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/28 06:21:00+00,01:21:00,2,1,2021,0611,06,261635455004004,Warren Ave Community,7,48228,-83.2127996423735,42.3454372743262,310884
-83.245275624,42.438345612,3587668,2101120013,Fargo St & Patton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/12 11:24:00+00,06:24:00,2,6,2021,0802,08,261635409004005,Evergreen Lahser 7/8,1,48219,-83.2452756243577,42.4383456121512,395896
-83.1568529049999,42.4121867310001,3588401,2101140025,Florence St & Wisconsin St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/14 12:32:00+00,07:32:00,4,7,2021,1211,12,261635361003004,Fitzgerald/Marygrove,2,48221,-83.1568529053244,42.4121867313402,396004
-83.1502239169999,42.268654392,3590229,2101190150,S Bassett St & Downing St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/19 23:00:00+00,18:00:00,2,18,2021,0415,04,261635247002007,Boynton,6,48217,-83.150223917299,42.2686543916291,396267
-83.1443359789999,42.3340660120001,3590842,2101210081,Elmer St & McGraw St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/21 19:22:00+00,14:22:00,4,14,2021,0401,04,261635262003004,Claytown,6,48210,-83.1443359785686,42.3340660122301,396375
-83.153215357,42.3618755350001,3591709,2101230294,Ohio St & Esper St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/24 07:51:00+00,02:51:00,7,2,2021,0209,02,261635347004025,Barton-McFarland,7,48204,-83.1532153567873,42.3618755350216,396491
-83.143665122,42.431571187,3595750,2102050253,Santa Rosa Dr & W 7 Mile Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/06 05:52:00+00,00:52:00,6,0,2021,1203,12,261635386001002,Bagley,2,48221,-83.1436651215142,42.4315711873104,397044
-82.949682916,42.428286518,3596099,2102070026,Casino St & Lansdowne St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/07 11:32:00+00,06:32:00,7,6,2021,0907,09,261635007003008,Moross-Morang,4,48224,-82.9496829164314,42.428286518133,397084
-83.010542738,42.4306789230001,3596277,2102070222,Algonac St & Linnhurst St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/08 08:10:00+00,03:10:00,1,3,2021,0904,09,261635049002005,Mount Olivet,3,48234,-83.0105427376424,42.4306789229134,397117
-82.994160844,42.4474250220001,3596572,2102090011,Collingham Dr & Goulburn St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/09 10:45:00+00,05:45:00,2,5,2021,0901,09,261635032003002,Conner Creek,3,48205,-82.9941608438508,42.4474250216492,397161
-82.959427148,42.406196526,3599603,2102190088,Wayburn St & Harper Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/19 21:22:00+00,16:22:00,5,16,2021,0911,09,261635011003015,Outer Drive-Hayes,4,48224,-82.9594271476172,42.4061965257139,397555
-82.963070447,42.3843513520001,3600586,2102220286,Mack Ave & Gray St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/23 06:20:00+00,01:20:00,2,1,2021,0509,05,261635126004000,Riverbend,4,48215,-82.9630704467755,42.3843513522605,397700
-82.977169367,42.427847382,3604208,2103050062,Spring Garden St & Peoria St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/05 10:00:00+00,05:00:00,5,5,2021,0906,09,261635004003001,Mapleridge,4,48205,-82.9771693671981,42.4278473819227,398180
-83.162909551,42.3611118650001,3604657,2103060277,Birwood St & Ellis St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/07 06:30:00+00,01:30:00,7,1,2021,0208,02,261635357001002,Barton-McFarland,7,48204,-83.1629095511852,42.3611118654739,398232
-83.243491335,42.364601248,3605598,2103090141,W Chicago St & Braile St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/09 19:44:00+00,14:44:00,2,14,2021,0606,06,261635465002011,Franklin Park,7,48228,-83.2434913349749,42.3646012481261,398365
-82.995159808,42.4419488930001,3605834,2103100017,Waltham St & E State Fair St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/10 11:40:00+00,06:40:00,3,6,2021,0901,09,261635032001016,Conner Creek,3,48205,-82.9951598083591,42.4419488929151,398391
-83.066505316,42.3394833520001,3609438,2103210024,S M 10 Service Drive & Grand River Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/21 09:45:00+00,05:45:00,7,5,2021,0310,03,261635215001047,Midtown,6,48201,-83.0665053158782,42.3394833516969,398937
-82.972423904,42.4499159260001,3612111,2103280013,8 Mile Rd & Dexter Blvd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/28 07:48:00+00,03:48:00,7,3,2021,0900,09,261635031001001,Mohican Regent,3,48205,-82.9724239038363,42.449915926194,399317
-83.141868962,42.3370497700001,3614547,2104030165,Central St & Wagner St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/03 22:27:00+00,18:27:00,6,18,2021,0401,04,261635262002009,Claytown,6,48210,-83.1418689617644,42.3370497695562,399630
-82.987255542,42.386035921,3615156,2104050123,Fairview St & E Warren Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/05 19:40:00+00,15:40:00,1,15,2021,0501,05,261635143001026,West End,4,48213,-82.9872555420347,42.386035921403,399727
-83.111066803,42.3889746570001,3615221,2104050277,14th St & Cortland St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/05 08:17:00+00,04:17:00,1,4,2021,1005,10,261635318001003,Dexter-Linwood,5,48206,-83.1110668030953,42.3889746573424,399738
-82.925816735,42.4177318010001,3615631,2104060295,Lodewyck St & Berden St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/07 01:43:00+00,21:43:00,2,21,2021,0505,05,261635015001005,Cornerstone Village,4,48224,-82.9258167353764,42.4177318011115,399800
-83.173602049,42.39998189,3615640,2104070019,Ward St & Chalfonte St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/07 09:10:00+00,05:10:00,3,5,2021,0203,02,261635371003004,Bethune Community,2,48227,-83.1736020489226,42.3999818903279,399805
-83.0259703529999,42.3888746060001,3619570,2104180031,Saint Thomas St & Saint Cyril Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/18 09:16:00+00,05:16:00,7,5,2021,0702,07,261635110001006,Airport Sub,3,48213,-83.0259703527356,42.3888746061838,400375
-83.131204795,42.3614530630001,3620617,2104200357,Hillsboro St & Dailey Ct,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/21 05:23:00+00,01:23:00,3,1,2021,1006,10,261635335001018,Midwest,6,48204,-83.1312047949694,42.3614530634591,400513
-83.081503186,42.376876881,3621372,2104220361,2nd Ave & W Philadelphia St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/23 06:15:00+00,02:15:00,5,2,2021,0303,03,261635324003001,Piety Hill,5,48202,-83.0815031863534,42.3768768813551,400584
-83.179584281,42.411807986,3622120,2104240337,Schaefer Hwy & Florence St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/25 07:29:00+00,03:29:00,7,3,2021,0201,02,261635369002007,Harmony Village,2,48235,-83.1795842808124,42.4118079859423,400698
-82.9804675399999,42.441521272,3625323,2105030151,Tacoma St & Hoyt St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/03 19:10:00+00,15:10:00,1,15,2021,0902,09,261635034001003,Franklin,3,48205,-82.9804675396843,42.4415212715358,401087
-82.971642688,42.4053133140001,3627096,2105080008,Camden Ave & Coplin St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/08 08:29:00+00,04:29:00,6,4,2021,0910,09,261635042003003,Outer Drive-Hayes,4,48213,-82.9716426878667,42.4053133136936,401332
-83.0889652979999,42.4399343900001,3628045,2105100414,E State Fair St & Hull St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/11 05:47:00+00,01:47:00,2,1,2021,1101,11,261635074002005,Nolan,3,48203,-83.088965297943,42.4399343896643,401485
-83.230849797,42.4266432470001,3629753,2105140342,Margareta St & Shaftsbury Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/15 03:24:00+00,23:24:00,5,23,2021,0807,08,261635406001001,Evergreen-Outer Drive,1,48219,-83.23084979734,42.4266432471819,401703
-83.07945877,42.440268126,3631496,2105190233,E Outer Dr & Fleming St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/19 20:49:00+00,16:49:00,3,16,2021,1102,11,261635075001020,Nolan,3,48234,-83.0794587699024,42.4402681255259,401929
-82.958852284,42.3954562340001,3631717,2105190427,Chalmers St & E Warren Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/20 06:57:00+00,02:57:00,4,2,2021,0503,05,261635121005014,Chandler Park-Chalmers,4,48213,-82.958852283943,42.3954562341887,401956
-83.041447702,42.3362998270001,3632224,2105210013,Macomb St & Saint Antoine St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/21 08:03:00+00,04:03:00,5,4,2021,0312,03,261635172002039,Downtown,5,48226,-83.0414477017531,42.3362998267128,402043
-83.18591429,42.3560130650001,3634255,2105250396,Mackenzie St & Strathmoor St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/26 07:23:00+00,03:23:00,3,3,2021,0207,02,261635355002003,Joy-Schaefer,7,48228,-83.1859142898081,42.3560130653687,402343
-82.9857831579999,42.4264831610001,3634941,2105270342,E McNichols Rd & Pelkey St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/28 03:57:00+00,23:57:00,4,23,2021,0909,09,261635054002001,Gratiot-Findlay,4,48205,-82.985783157983,42.4264831611531,402434
-83.038741626,42.428677228,3635559,2105290205,Mount Elliott St & Stockton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/30 00:30:00+00,20:30:00,6,20,2021,1109,11,261635065001010,Grant,3,48234,-83.0387416263104,42.4286772277721,402523
-83.0178884539999,42.340299783,3641174,2106110178, & McDougall,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/11 20:32:00+00,16:32:00,5,16,2021,0710,07,261635166002023,Elmwood Park,5,48207,-83.017888454464,42.3402997825786,403268
-83.12034211,42.3311200950001,3641237,2106110237,Livernois Ave & Michigan Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/11 10:10:00+00,06:10:00,5,6,2021,0405,04,261635258002020,Claytown,6,48210,-83.1203421099324,42.3311200947336,403277
-82.988997222,42.355386981,3641887,2106130169,E Jefferson Ave & Fischer Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/13 21:09:00+00,17:09:00,7,17,2021,0711,07,261635157001001,Gold Coast,5,48214,-82.9889972223948,42.3553869810091,403397
-83.1937893159999,42.387194294,3644325,2106200062,Schoolcraft St & Coyle St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/20 11:33:00+00,07:33:00,7,7,2021,0202,02,261635373002001,Schoolcraft Southfield,1,48227,-83.1937893158724,42.3871942937387,403806
-83.088222371,42.367792998,3645972,2106240320,Poe St & W Bethune St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/25 05:35:00+00,01:35:00,5,1,2021,1008,10,261635326003008,Henry Ford,5,48206,-83.088222370858,42.3677929977616,404047
-83.057881487,42.3322742350001,3647180,2106280349,Bagley St & 3rd St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/29 05:40:00+00,01:40:00,2,1,2021,0311,03,261635207001066,Downtown,6,48226,-83.0578814872374,42.3322742352429,404238
-83.170020742,42.414673598,3648454,2107020161,Meyers Rd & James Couzens Fwy,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/02 21:25:00+00,17:25:00,5,17,2021,1210,12,261635362002010,Fitzgerald/Marygrove,2,48235,-83.1700207420347,42.4146735978764,404452
-83.229243663,42.43347219,3648613,2107020282,Vassar Ave & Sunderland Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/03 03:00:00+00,23:00:00,5,23,2021,0803,08,261635407004009,O'Hair Park,1,48219,-83.229243662848,42.4334721898655,404477
-83.095773546,42.386962318,3649060,2107040092,Hamilton Ave & Collingwood St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/04 13:20:00+00,09:20:00,7,9,2021,1005,10,261635322001011,Gateway Community,5,48202,-83.0957735461924,42.386962317653,404565
-83.143750645,42.2908079640001,3649279,2107050034,Denmark St & Oakwood Blvd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/05 09:09:00+00,05:09:00,1,5,2021,0411,04,261635245001003,Oakwood Heights,6,48217,-83.143750644681,42.2908079638872,404589
-83.141939424,42.4171502190001,3650274,2107070144,W McNichols Rd & Stoepel St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/07 20:30:00+00,16:30:00,3,16,2021,1208,12,261635385002008,Bagley,2,48221,-83.1419394238648,42.4171502193896,404751
-83.283738066,42.416723662,3650341,2107070375,Santa Maria St & Winston St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/08 07:24:00+00,03:24:00,4,3,2021,0805,08,261635413001005,The Eye,1,48219,-83.2837380660282,42.4167236619183,404767
-83.102378152,42.3743420060001,3650633,2107080238,Taylor St & 14th St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/09 01:15:00+00,21:15:00,4,21,2021,1007,10,261635331002001,North LaSalle,5,48206,-83.1023781515466,42.3743420057786,404823
-82.941477259,42.422645518,3651351,2107100298,Morang Dr & McKinney Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/11 05:23:00+00,01:23:00,7,1,2021,0907,09,261635009002000,Yorkshire Woods,4,48224,-82.9414772585159,42.4226455177714,404950
-83.2132328659999,42.372315078,3652402,2107140031,Rutland St & Plymouth Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/14 09:37:00+00,05:37:00,3,5,2021,0608,06,261635452004009,Joy Community,7,48227,-83.2132328658912,42.3723150777935,405131
-83.0728599669999,42.4318335350001,3653785,2107180046,Joseph Campau St & Conant St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/18 10:44:00+00,06:44:00,7,6,2021,1107,11,261635071001000,Northeast Central District,3,48234,-83.0728599673506,42.431833534947,405355
-83.273824226,42.4231545320001,3662120,2108100233,Grand River Ave & Appleton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/11 00:17:00+00,20:17:00,2,20,2021,0805,08,261635414001006,Oak Grove,1,48219,-83.2738242259515,42.4231545320938,406772
-82.99250771,42.38401243,3662918,2108120281,Saint Clair St & E Warren Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/13 02:19:00+00,22:19:00,4,22,2021,0501,05,261635141002003,West End,4,48214,-82.9925077103742,42.3840124301005,406918
-82.986816011,42.4185317320001,3670473,2109010354,August St & Park Dr,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/02 03:56:00+00,23:56:00,3,23,2021,0909,09,261635039002002,Eden Gardens,4,48205,-82.9868160106747,42.4185317321597,408084
-83.1584632299999,42.3712979700001,3671691,2109040280,Elmira St & Wyoming St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/05 05:05:00+00,01:05:00,7,1,2021,0208,02,261635344001004,Barton-McFarland,7,48204,-83.1584632302282,42.3712979702651,408307
-83.216908437,42.379710049,3672255,2109060235,Southfield Service Drive & Fullerton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/06 22:58:00+00,18:58:00,1,18,2021,0605,06,261635426003013,Schoolcraft Southfield,1,48223,-83.2169084373222,42.3797100494912,408392
-83.241384844,42.376342611,3673650,2109100003,Fielding St & Capitol St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/10 08:31:00+00,04:31:00,5,4,2021,0603,06,261635464001003,Weatherby,7,48228,-83.2413848440692,42.3763426105344,408563
-82.993936498,42.44198149,3673929,2109100313,Goulburn St & E State Fair St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/11 02:28:00+00,22:28:00,5,22,2021,0901,09,261635032001016,Conner Creek,3,48205,-82.9939364982369,42.4419814897933,408605
-83.2099873339999,42.3821765690001,3674540,2109120116,Glendale St & Grandmont Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/11 20:00:00+00,16:00:00,6,16,2021,0605,06,261635426003003,Schoolcraft Southfield,1,48227,-83.209987334431,42.3821765690582,408700
-83.052467386,42.358863629,3677561,2109200055,N I 75 Service Drive & E Forest Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/20 12:10:00+00,08:10:00,1,8,2021,0706,07,261635189001015,Forest Park,5,48207,-83.0524673864238,42.3588636285954,409193
-82.993483262,42.411360125,3678892,2109230242,Bradford Ave & Wilfred St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/24 00:48:00+00,20:48:00,4,20,2021,0909,09,261635054004016,Gratiot-Findlay,4,48213,-82.9934832616057,42.4113601246011,409392
-83.199244226,42.4141733650001,3684767,2110090042,Greenfield Rd & Grove St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/09 10:15:00+00,06:15:00,6,6,2021,0201,02,261635376003007,Hubbell-Puritan,1,48235,-83.1992442261959,42.4141733646858,410281
-83.134443491,42.331101419,3690362,2110230062,Tarnow St & Michigan Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/23 13:50:00+00,09:50:00,6,9,2021,0405,04,261635258001011,Claytown,6,48210,-83.1344434912537,42.3311014190096,411167
